incident_id,timestamp,corridor_id,emergency_type,num_junctions_total,num_junctions_cleared,corridor_length_km,day_type,is_festival,weather_condition,is_rain,rainfall_mm,is_accident_nearby,preemption_success,background_congestion_index,emergency_vehicle_speed_kmph,response_time_sec,waiting_time_sec_other_traffic,fuel_consumption_l,co2_emission_kg,confidence_score,recommendation_reason
EMG305182,2025-07-25 12:00:54,Tumkur_Rd,Ambulance,3,3,1.05,Weekday,False,Heavy Rain,True,64.6,False,True,0.642,49.2,81.7,137.4,0.086,0.198,0.88,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG305183,2025-10-29 18:15:09,South_Loop,Ambulance,5,4,3.55,Weekday,False,Clear,False,0.0,False,True,0.994,43.6,285.1,186.0,0.311,0.719,0.951,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG305184,2025-03-03 17:26:29,South_Loop,Ambulance,5,5,3.13,Weekday,False,Clear,False,0.0,False,True,0.883,49.6,227.8,112.6,0.272,0.628,0.948,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG305185,2026-06-17 09:28:33,South_Loop,Ambulance,5,4,2.76,Weekday,False,Rain,True,9.2,False,True,1.0,44.5,222.8,92.9,0.25,0.577,0.929,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG305186,2026-02-08 18:49:21,Central_Loop,Ambulance,6,6,1.26,Weekend,False,Clear,False,0.0,False,True,0.651,48.0,98.6,172.7,0.11,0.254,0.959,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG305187,2025-12-30 08:27:50,South_Loop,Ambulance,5,5,3.01,Weekday,False,Clear,False,0.0,False,True,0.938,44.1,244.3,195.7,0.281,0.649,0.99,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG305188,2025-05-24 07:40:53,ORR_East,Fire Truck,4,4,1.54,Weekend,False,Clear,False,0.0,False,True,0.446,47.5,111.8,115.7,0.133,0.307,0.99,Fire truck priority active - full corridor signal preemption engaged
EMG305189,2026-01-18 19:40:11,ORR_East,Ambulance,4,3,1.78,Weekend,False,Clear,False,0.0,False,True,0.612,40.7,146.2,122.1,0.169,0.391,0.968,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG305190,2025-01-16 14:39:56,ORR_North,Ambulance,4,4,1.88,Weekday,False,Clear,False,0.0,False,True,0.256,41.1,158.6,54.4,0.162,0.374,0.934,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG305191,2026-05-03 08:33:27,ORR_East,Police Escort,4,3,3.15,Weekend,False,Clear,False,0.0,False,True,0.733,49.4,206.7,109.4,0.266,0.614,0.943,Police escort priority active - rolling signal clearance along corridor
EMG305192,2025-01-01 15:51:42,Sarjapur_Rd,Fire Truck,4,4,2.54,Weekday,False,Clear,False,0.0,False,True,0.355,44.9,207.2,92.4,0.222,0.513,0.957,Fire truck priority active - full corridor signal preemption engaged
EMG305193,2025-11-17 16:35:11,Sarjapur_Rd,Police Escort,4,3,2.43,Weekday,False,Fog,False,0.0,True,True,0.872,46.4,185.0,128.7,0.198,0.457,0.818,Police escort priority active - rolling signal clearance along corridor
EMG305194,2025-06-05 17:48:52,Central_Loop,Ambulance,6,5,3.73,Weekday,False,Clear,False,0.0,False,True,0.907,39.1,344.8,151.1,0.329,0.761,0.956,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG305195,2025-08-07 09:05:21,Tumkur_Rd,Police Escort,3,2,2.17,Weekday,False,Heavy Rain,True,45.4,False,False,1.0,24.8,538.0,117.7,0.234,0.54,0.821,Preemption partially degraded by extreme congestion - manual traffic police coordination advised
EMG305196,2026-06-07 10:52:47,Central_Loop,Police Escort,6,5,5.29,Weekend,False,Rain,True,9.4,False,True,0.444,38.8,502.8,151.8,0.454,1.049,0.902,Police escort priority active - rolling signal clearance along corridor
EMG305197,2025-05-29 09:42:56,South_Loop,Ambulance,5,4,2.57,Weekday,False,Clear,False,0.0,False,True,0.895,49.7,187.4,214.6,0.232,0.535,0.99,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG305198,2025-01-18 06:43:20,Mysore_Rd,Ambulance,4,3,2.32,Weekend,False,Light Rain,True,0.3,False,True,0.195,50.0,161.2,76.9,0.178,0.41,0.903,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG305199,2026-02-09 11:06:32,ORR_East,Police Escort,4,3,2.82,Weekday,False,Clear,False,0.0,False,True,0.382,46.3,217.7,95.5,0.252,0.583,0.963,Police escort priority active - rolling signal clearance along corridor
EMG305200,2025-05-25 09:29:32,South_Loop,Ambulance,5,5,2.29,Weekend,False,Clear,False,0.0,False,True,0.674,39.5,204.3,208.5,0.206,0.476,0.96,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG305201,2025-09-26 08:31:32,Sarjapur_Rd,Fire Truck,4,3,1.32,Weekday,False,Heavy Rain,True,29.3,False,True,1.0,39.6,109.8,159.8,0.122,0.283,0.914,Fire truck priority active - full corridor signal preemption engaged
EMG305202,2026-03-22 11:26:21,Tumkur_Rd,Ambulance,3,3,1.15,Weekend,False,Clear,False,0.0,False,True,0.269,42.0,102.6,61.1,0.104,0.241,0.957,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG305203,2025-08-09 10:09:06,Hosur_Rd,Police Escort,2,2,1.52,Weekend,False,Rain,True,10.9,False,True,0.598,53.5,98.1,58.3,0.135,0.312,0.915,Police escort priority active - rolling signal clearance along corridor
EMG305204,2026-02-26 17:36:33,Tumkur_Rd,Police Escort,3,3,1.08,Weekday,False,Clear,False,0.0,False,True,0.87,47.7,77.0,153.3,0.106,0.245,0.975,Police escort priority active - rolling signal clearance along corridor
EMG305205,2026-04-14 08:08:29,Sarjapur_Rd,Ambulance,4,3,1.73,Weekday,True,Clear,False,0.0,False,True,1.0,39.8,153.2,135.5,0.168,0.387,0.928,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG305206,2025-04-02 17:52:06,ORR_North,Police Escort,4,4,1.9,Weekday,False,Clear,False,0.0,False,True,0.924,36.4,189.0,142.5,0.168,0.388,0.957,Police escort priority active - rolling signal clearance along corridor
EMG305207,2026-01-25 16:03:54,Hosur_Rd,Ambulance,2,1,0.79,Weekend,False,Clear,False,0.0,False,True,0.368,51.0,56.8,58.3,0.067,0.155,0.953,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG305208,2025-02-10 16:09:47,Central_Loop,Police Escort,6,6,3.55,Weekday,False,Clear,False,0.0,False,True,0.333,47.5,232.7,166.9,0.306,0.707,0.99,Police escort priority active - rolling signal clearance along corridor
EMG305209,2025-07-29 21:09:25,South_Loop,Ambulance,5,4,3.29,Weekday,False,Clear,False,0.0,False,True,0.4,48.5,252.1,133.7,0.29,0.671,0.956,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG305210,2025-11-26 20:33:23,Old_Airport_Rd,Ambulance,5,4,3.21,Weekday,False,Heavy Rain,True,27.4,False,True,0.796,45.8,232.6,211.5,0.29,0.671,0.928,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG305211,2026-04-18 07:36:13,Mysore_Rd,Police Escort,4,4,2.27,Weekend,False,Clear,False,0.0,False,True,0.417,52.8,148.7,111.7,0.177,0.409,0.986,Police escort priority active - rolling signal clearance along corridor
EMG305212,2025-12-28 08:56:35,Sarjapur_Rd,Police Escort,4,4,1.67,Weekend,False,Clear,False,0.0,False,True,0.752,49.4,125.9,152.7,0.129,0.299,0.976,Police escort priority active - rolling signal clearance along corridor
EMG305213,2025-02-18 15:20:57,ORR_East,Ambulance,4,4,2.34,Weekday,False,Clear,False,0.0,False,True,0.24,53.9,155.0,112.0,0.19,0.438,0.983,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG305214,2026-06-01 19:20:50,South_Loop,Ambulance,5,5,3.76,Weekday,False,Light Rain,True,6.5,True,True,1.0,39.8,362.0,139.2,0.335,0.774,0.751,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG305215,2026-04-14 14:52:43,South_Loop,Ambulance,5,4,2.88,Weekday,True,Rain,True,16.1,False,True,0.592,42.6,252.1,121.0,0.261,0.604,0.867,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG305216,2025-12-18 08:41:17,Tumkur_Rd,Ambulance,3,3,1.87,Weekday,False,Clear,False,0.0,False,True,0.993,45.7,134.1,152.3,0.149,0.345,0.949,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG305217,2025-04-11 17:26:18,ORR_North,Ambulance,4,4,2.57,Weekday,False,Clear,False,0.0,False,True,0.901,44.2,210.4,133.3,0.236,0.545,0.937,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG305218,2026-06-07 07:36:19,Old_Airport_Rd,Ambulance,5,5,2.57,Weekend,False,Clear,False,0.0,False,True,0.407,47.4,193.9,84.3,0.216,0.499,0.967,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG305219,2025-04-11 07:40:57,Hosur_Rd,Ambulance,2,1,0.76,Weekday,False,Clear,False,0.0,False,True,0.605,44.9,65.0,64.1,0.066,0.152,0.953,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG305220,2025-08-20 19:49:42,South_Loop,Police Escort,5,5,2.27,Weekday,False,Clear,False,0.0,False,True,0.781,39.4,208.4,135.9,0.199,0.459,0.956,Police escort priority active - rolling signal clearance along corridor
EMG305221,2026-01-30 12:27:58,Sarjapur_Rd,Ambulance,4,3,1.77,Weekday,False,Clear,False,0.0,False,True,0.2,49.5,133.4,44.0,0.149,0.344,0.964,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG305222,2025-09-14 22:59:18,Tumkur_Rd,Ambulance,3,2,1.35,Weekend,False,Clear,False,0.0,False,True,0.157,46.1,102.3,27.3,0.096,0.222,0.967,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG305223,2025-07-14 22:19:20,South_Loop,Ambulance,5,4,2.33,Weekday,False,Light Rain,True,4.2,False,True,0.245,51.9,160.3,87.8,0.194,0.449,0.897,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG305224,2026-02-18 21:21:52,Central_Loop,Ambulance,6,5,3.31,Weekday,False,Clear,False,0.0,False,True,0.305,48.5,258.3,95.4,0.27,0.624,0.946,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG305225,2025-02-09 20:42:02,South_Loop,Fire Truck,5,4,1.87,Weekend,False,Fog,False,0.0,False,True,0.389,50.2,137.1,117.3,0.153,0.354,0.955,Fire truck priority active - full corridor signal preemption engaged
EMG305226,2025-04-01 13:40:05,Tumkur_Rd,Ambulance,3,2,1.44,Weekday,False,Clear,False,0.0,False,True,0.112,47.9,110.0,19.5,0.118,0.272,0.938,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG305227,2025-05-21 21:23:01,ORR_North,Ambulance,4,3,2.05,Weekday,False,Clear,False,0.0,False,True,0.318,44.2,159.5,76.4,0.174,0.401,0.983,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG305228,2026-03-04 19:46:02,Sarjapur_Rd,Police Escort,4,3,2.08,Weekday,True,Clear,False,0.0,False,True,0.955,47.1,151.8,162.7,0.179,0.414,0.925,Police escort priority active - rolling signal clearance along corridor
EMG305229,2025-12-30 12:55:15,South_Loop,Fire Truck,5,4,2.42,Weekday,False,Clear,False,0.0,False,True,0.178,50.5,172.0,56.4,0.199,0.459,0.972,Fire truck priority active - full corridor signal preemption engaged
EMG305230,2025-09-16 18:56:36,Old_Airport_Rd,Ambulance,5,5,3.23,Weekday,False,Clear,False,0.0,False,True,0.978,42.1,293.1,163.1,0.281,0.65,0.99,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG305231,2025-09-07 05:10:16,ORR_North,Police Escort,4,3,2.28,Weekend,False,Rain,True,15.5,False,True,0.307,53.1,147.7,79.2,0.209,0.484,0.938,Police escort priority active - rolling signal clearance along corridor
EMG305232,2026-03-13 11:58:38,Old_Airport_Rd,Ambulance,5,4,2.78,Weekday,False,Clear,False,0.0,False,True,0.17,49.3,195.3,69.6,0.226,0.522,0.99,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG305233,2026-03-07 19:09:21,South_Loop,Ambulance,5,5,1.81,Weekend,False,Clear,False,0.0,False,True,0.679,42.3,150.9,170.8,0.154,0.355,0.944,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG305234,2026-01-22 17:55:04,Mysore_Rd,Ambulance,4,4,1.42,Weekday,False,Clear,False,0.0,False,True,0.998,39.4,138.7,199.2,0.13,0.3,0.934,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG305235,2025-05-03 11:29:49,Sarjapur_Rd,Police Escort,4,4,1.23,Weekend,False,Rain,True,15.2,False,True,0.384,47.0,98.4,106.7,0.097,0.225,0.912,Police escort priority active - rolling signal clearance along corridor
EMG305236,2026-01-16 15:11:48,Tumkur_Rd,Fire Truck,3,2,1.27,Weekday,False,Fog,False,0.0,False,True,0.284,51.3,91.8,62.2,0.126,0.291,0.972,Fire truck priority active - full corridor signal preemption engaged
EMG305237,2025-12-13 17:48:48,Tumkur_Rd,Ambulance,3,3,1.33,Weekend,False,Clear,False,0.0,False,True,0.682,45.4,97.2,120.3,0.115,0.267,0.956,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG305238,2026-01-04 17:53:26,Old_Airport_Rd,Ambulance,5,5,3.37,Weekend,False,Clear,False,0.0,False,True,0.736,47.4,236.7,138.0,0.311,0.717,0.973,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG305239,2025-12-03 15:14:29,Hosur_Rd,Police Escort,2,2,1.08,Weekday,False,Clear,False,0.0,False,True,0.247,36.9,104.6,56.6,0.081,0.186,0.964,Police escort priority active - rolling signal clearance along corridor
EMG305240,2025-03-12 11:33:44,ORR_East,Ambulance,4,3,1.96,Weekday,False,Clear,False,0.0,False,True,0.299,44.6,163.8,67.1,0.171,0.396,0.967,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG305241,2026-06-17 06:40:07,ORR_North,Ambulance,4,3,3.12,Weekday,False,Clear,False,0.0,False,True,0.34,48.9,257.3,97.1,0.278,0.643,0.962,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG305242,2025-04-27 06:46:59,Hosur_Rd,Ambulance,2,2,1.04,Weekend,False,Clear,False,0.0,False,True,0.232,48.7,79.0,54.6,0.075,0.174,0.968,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG305243,2026-02-26 18:35:29,Central_Loop,Ambulance,6,5,3.77,Weekday,False,Clear,False,0.0,False,True,1.0,54.6,242.5,192.5,0.345,0.796,0.99,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG305244,2025-11-22 20:55:36,ORR_North,Fire Truck,4,3,4.02,Weekend,False,Fog,False,0.0,False,True,0.241,46.8,291.5,55.4,0.338,0.78,0.964,Fire truck priority active - full corridor signal preemption engaged
EMG305245,2026-05-17 05:16:04,Hosur_Rd,Police Escort,2,2,0.93,Weekend,False,Clear,False,0.0,False,True,0.141,50.3,66.8,47.6,0.072,0.167,0.972,Police escort priority active - rolling signal clearance along corridor
EMG305246,2026-04-15 12:21:12,Central_Loop,Police Escort,6,5,3.02,Weekday,True,Clear,False,0.0,False,True,0.482,42.1,258.4,135.4,0.266,0.615,0.921,Police escort priority active - rolling signal clearance along corridor
EMG305247,2025-01-14 13:02:02,Central_Loop,Police Escort,6,6,3.4,Weekday,True,Clear,False,0.0,False,True,0.401,44.5,276.6,193.3,0.298,0.689,0.945,Police escort priority active - rolling signal clearance along corridor
EMG305248,2026-03-04 17:26:19,ORR_East,Fire Truck,4,3,2.34,Weekday,True,Clear,False,0.0,False,True,1.0,52.5,160.5,144.3,0.192,0.442,0.916,Fire truck priority active - full corridor signal preemption engaged
EMG305249,2025-09-12 07:57:54,Tumkur_Rd,Police Escort,3,3,0.88,Weekday,False,Heavy Rain,True,33.8,False,True,1.0,44.7,66.9,130.0,0.073,0.168,0.898,Police escort priority active - rolling signal clearance along corridor
EMG305250,2025-03-09 16:38:58,Sarjapur_Rd,Ambulance,4,4,2.36,Weekend,False,Clear,False,0.0,False,True,0.388,46.7,184.8,104.5,0.206,0.475,0.959,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG305251,2026-02-25 18:29:01,Mysore_Rd,Police Escort,4,4,2.0,Weekday,False,Clear,False,0.0,False,True,1.0,37.4,193.5,150.1,0.162,0.374,0.947,Police escort priority active - rolling signal clearance along corridor
EMG305252,2025-09-10 14:11:28,ORR_North,Ambulance,4,3,3.24,Weekday,False,Clear,False,0.0,False,True,0.184,46.9,238.9,34.3,0.289,0.668,0.976,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG305253,2026-04-14 15:47:01,Central_Loop,Ambulance,6,6,2.39,Weekday,True,Clear,False,0.0,False,True,0.628,44.8,175.8,222.3,0.214,0.494,0.911,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG305254,2025-07-07 18:33:43,Central_Loop,Ambulance,6,6,3.52,Weekday,False,Clear,False,0.0,False,True,1.0,52.4,244.8,130.4,0.318,0.734,0.97,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG305255,2025-06-15 18:31:14,Old_Airport_Rd,Ambulance,5,4,2.47,Weekend,False,Heavy Rain,True,31.1,False,True,1.0,43.9,189.9,150.4,0.221,0.511,0.902,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG305256,2025-09-08 09:53:45,South_Loop,Police Escort,5,5,2.03,Weekday,False,Clear,False,0.0,False,True,0.77,47.9,160.2,166.7,0.169,0.39,0.99,Police escort priority active - rolling signal clearance along corridor
EMG305257,2025-02-21 08:36:10,Tumkur_Rd,Ambulance,3,2,2.01,Weekday,False,Clear,False,0.0,False,True,0.934,40.8,171.6,113.9,0.176,0.407,0.99,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG305258,2025-10-16 18:36:49,Tumkur_Rd,Fire Truck,3,3,1.47,Weekday,False,Light Rain,True,1.7,False,True,1.0,47.3,111.4,116.4,0.121,0.28,0.921,Fire truck priority active - full corridor signal preemption engaged
EMG305259,2025-08-06 20:30:06,ORR_East,Ambulance,4,3,1.55,Weekday,False,Fog,False,0.0,False,True,0.557,35.9,144.9,101.4,0.124,0.286,0.99,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG305260,2025-07-04 10:23:15,ORR_North,Ambulance,4,3,2.56,Weekday,False,Clear,False,0.0,False,True,0.627,42.4,233.2,81.4,0.225,0.519,0.957,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG305261,2026-04-20 20:40:22,Old_Airport_Rd,Police Escort,5,5,3.15,Weekday,False,Clear,False,0.0,False,True,0.459,53.8,205.6,107.6,0.272,0.629,0.954,Police escort priority active - rolling signal clearance along corridor
EMG305262,2026-06-20 13:45:17,Sarjapur_Rd,Ambulance,4,4,1.74,Weekend,False,Clear,False,0.0,False,True,0.102,46.3,130.2,23.6,0.147,0.339,0.964,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG305263,2025-04-23 21:02:11,Hosur_Rd,Fire Truck,2,2,1.35,Weekday,False,Clear,False,0.0,False,True,0.415,47.3,106.1,52.4,0.107,0.248,0.98,Fire truck priority active - full corridor signal preemption engaged
EMG305264,2025-10-15 14:11:02,Hosur_Rd,Police Escort,2,1,0.91,Weekday,False,Clear,False,0.0,False,True,0.174,41.6,76.5,25.4,0.086,0.2,0.964,Police escort priority active - rolling signal clearance along corridor
EMG305265,2025-04-05 19:15:04,Sarjapur_Rd,Police Escort,4,4,1.59,Weekend,False,Clear,False,0.0,False,True,0.671,38.0,153.2,123.4,0.13,0.301,0.99,Police escort priority active - rolling signal clearance along corridor
